carat,depth,table,x,y,z,cut_code,color_code,clarity_code,price
0.31,61.9,58.0,4.35,4.38,2.7,3,5,5,816
0.31,61.0,56.0,4.39,4.43,2.69,4,5,5,816
0.39,62.5,54.0,4.67,4.7,2.92,4,1,4,816
0.31,63.0,58.0,4.29,4.32,2.71,2,3,6,816
0.31,62.5,57.0,4.3,4.4,2.72,2,3,6,816
0.31,60.4,59.0,4.37,4.41,2.65,2,3,6,816
0.31,63.5,57.0,4.3,4.33,2.74,1,3,6,816
0.31,61.7,56.0,4.33,4.36,2.68,4,5,5,816
0.31,61.1,58.0,4.32,4.35,2.65,3,3,6,816
0.31,61.6,57.0,4.33,4.37,2.68,4,5,5,816
0.31,60.8,55.0,4.38,4.43,2.68,2,5,5,816
0.31,61.8,56.0,4.36,4.38,2.7,4,2,7,816
0.31,60.7,58.0,4.37,4.4,2.66,3,3,6,816
0.31,61.9,55.0,4.3,4.36,2.68,4,3,6,816
0.31,61.2,56.0,4.34,4.38,2.67,4,3,6,816
0.31,61.4,58.0,4.33,4.36,2.67,3,5,5,816
0.31,61.3,60.0,4.33,4.35,2.66,3,5,5,816
0.31,60.8,57.0,4.36,4.39,2.66,4,5,5,816
0.31,59.9,62.0,4.35,4.37,2.61,2,3,6,816
0.31,62.1,59.0,4.34,4.39,2.71,3,3,6,816
0.31,63.4,57.0,4.32,4.36,2.75,1,3,6,816
0.31,59.5,56.0,4.41,4.43,2.63,4,3,6,816
0.31,60.6,57.0,4.38,4.4,2.66,4,3,6,816
0.31,62.2,59.0,4.3,4.32,2.68,3,3,6,816
0.31,61.0,58.0,4.34,4.38,2.66,3,2,7,816
0.31,63.1,56.0,4.33,4.35,2.74,1,3,6,816
0.31,61.6,56.0,4.35,4.39,2.69,4,3,6,816
0.31,60.8,56.0,4.36,4.39,2.66,4,3,6,816
0.31,62.1,59.0,4.32,4.35,2.69,2,3,6,816
0.31,61.2,59.0,4.32,4.34,2.65,3,3,6,816
0.31,61.4,58.0,4.32,4.35,2.66,3,3,6,816
0.31,60.4,59.0,4.34,4.37,2.63,3,5,5,816
0.31,61.7,57.0,4.34,4.38,2.69,4,3,6,816
0.31,59.5,60.0,4.39,4.41,2.62,3,3,6,816
0.31,60.5,60.0,4.33,4.4,2.64,3,3,6,816
0.31,62.8,53.0,4.34,4.36,2.73,2,3,6,816
0.31,62.6,61.0,4.28,4.31,2.69,2,3,6,816
0.31,62.5,54.0,4.33,4.37,2.72,4,3,6,816
0.31,62.1,54.0,4.33,4.37,2.7,4,2,7,816
0.31,61.7,58.0,4.33,4.36,2.68,3,2,7,816
0.31,61.6,55.0,4.35,4.38,2.69,4,5,5,816
0.31,60.2,59.0,4.38,4.43,2.65,3,3,6,816
0.31,60.7,57.0,4.37,4.4,2.66,4,3,6,816
0.31,61.4,60.0,4.34,4.36,2.67,2,5,5,816
0.39,62.7,58.0,4.65,4.67,2.92,2,1,5,817
0.36,61.4,56.0,4.58,4.61,2.82,4,4,5,817
0.25,61.3,58.0,4.04,4.08,2.49,4,4,6,817
0.38,62.3,55.0,4.63,4.68,2.9,4,3,4,817
0.36,61.8,56.0,4.55,4.58,2.82,4,5,4,817
0.3,61.9,54.1,4.28,4.33,2.67,4,6,4,817
0.37,58.4,59.0,4.76,4.69,2.76,3,3,4,817
0.43,58.4,60.0,4.95,4.98,2.9,2,3,4,817
0.38,58.5,59.0,4.76,4.82,2.8,2,6,3,818
0.43,61.7,55.0,4.89,4.87,3.01,4,3,2,818
0.41,59.5,62.0,4.84,4.8,2.87,3,5,1,818
0.41,63.0,57.0,4.73,4.7,2.97,4,5,1,818
0.41,63.4,58.0,4.75,4.71,3.0,2,5,1,818
0.41,62.8,58.0,4.73,4.69,2.96,3,5,1,818
0.41,63.3,56.0,4.73,4.69,2.98,2,5,1,818
0.41,63.5,55.0,4.73,4.69,2.99,2,5,1,818
0.41,63.2,58.0,4.72,4.68,2.97,2,5,1,818
0.41,63.8,57.0,4.75,4.68,3.01,1,5,1,818
0.41,62.3,61.0,4.75,4.72,2.95,3,6,1,818
0.41,63.1,54.0,4.75,4.72,2.99,2,6,1,818
0.41,64.7,55.0,4.7,4.67,3.03,0,5,1,818
0.37,62.8,55.0,4.61,4.63,2.9,2,5,4,818
0.37,63.3,56.0,4.58,4.61,2.91,1,5,4,818
0.4,61.3,59.0,4.79,4.74,2.92,2,2,4,818
0.34,61.6,58.0,4.5,4.53,2.78,2,5,5,819
0.34,61.7,56.0,4.49,4.51,2.78,2,3,6,819
0.34,60.9,57.0,4.53,4.56,2.76,2,3,6,819
0.36,61.6,56.0,4.62,4.64,2.85,4,4,4,819
0.3,60.4,60.0,4.34,4.3,2.61,3,3,5,819
0.3,63.1,54.0,4.34,4.28,2.72,2,2,6,819
0.3,61.1,61.0,4.3,4.27,2.62,3,2,6,819
0.3,62.6,56.0,4.28,4.25,2.67,4,2,6,819
0.3,59.7,63.0,4.37,4.34,2.6,2,3,5,819
0.3,62.2,54.0,4.33,4.29,2.68,4,3,5,819
0.3,62.9,55.0,4.31,4.28,2.7,4,3,5,819
0.3,62.9,58.0,4.29,4.26,2.69,3,3,5,819
0.3,64.4,58.0,4.21,4.17,2.7,0,3,5,819
0.4,62.3,57.0,4.68,4.73,2.93,4,3,4,819
0.37,61.1,58.0,4.66,4.7,2.86,2,6,4,820
0.35,61.8,55.0,4.53,4.56,2.81,4,3,5,820
0.39,62.5,53.1,4.68,4.7,2.93,4,1,6,820
0.33,61.4,55.0,4.46,4.48,2.74,4,3,6,820
0.33,62.4,56.0,4.41,4.45,2.76,4,3,6,820
0.4,61.2,56.0,4.77,4.81,2.93,4,0,2,820
0.33,61.6,55.0,4.44,4.47,2.74,4,2,7,820
0.4,59.6,61.0,4.8,4.86,2.88,1,3,4,820
0.27,61.7,57.0,4.21,4.12,2.57,3,4,7,820
0.36,60.7,57.1,4.57,4.65,2.79,2,3,4,821
0.32,61.3,57.0,4.41,4.43,2.71,4,2,6,821
0.31,61.2,56.0,4.4,4.42,2.7,4,4,4,821
0.31,61.4,55.0,4.39,4.4,2.7,4,4,4,821
0.31,62.3,57.0,4.25,4.29,2.66,4,4,7,821
0.4,60.5,59.0,4.78,4.74,2.88,3,5,1,821
0.34,62.2,55.0,4.52,4.48,2.8,3,3,4,821
0.36,62.8,57.0,4.52,4.55,2.85,2,3,6,821
0.39,60.0,57.0,4.7,4.76,2.84,4,4,3,821
0.39,58.8,59.0,4.8,4.83,2.83,2,4,3,821
0.36,62.3,56.0,4.53,4.56,2.83,4,3,5,821
0.39,61.5,59.0,4.67,4.7,2.88,3,1,6,821
0.39,62.4,58.0,4.61,4.65,2.89,2,4,3,821
0.39,58.4,62.0,4.76,4.79,2.79,2,4,3,821
0.36,62.3,56.0,4.54,4.57,2.84,4,2,6,821
0.36,61.9,58.0,4.54,4.6,2.83,2,3,5,821
0.4,61.8,58.0,4.69,4.72,2.91,2,3,4,822
0.38,61.3,57.0,4.65,4.68,2.86,4,4,3,822
0.33,61.1,56.0,4.5,4.54,2.76,4,6,3,822
0.41,60.5,56.0,4.83,4.85,2.93,2,3,4,823
0.39,60.1,59.0,4.77,4.74,2.86,3,4,2,823
0.37,61.1,57.0,4.63,4.64,2.83,4,6,2,823
0.4,59.1,61.0,4.79,4.82,2.84,1,2,5,823
0.42,61.0,56.0,4.82,4.86,2.95,4,3,4,823
0.42,62.0,57.0,4.79,4.82,2.98,4,2,5,823
0.33,61.1,55.0,4.46,4.48,2.73,4,4,5,824
0.33,60.7,57.0,4.48,4.51,2.73,4,4,5,824
0.33,61.4,57.0,4.43,4.46,2.73,4,4,5,824
0.36,61.7,56.0,4.59,4.62,2.84,4,1,6,824
0.41,61.9,55.0,4.79,4.81,2.97,4,1,4,824
0.41,61.4,56.0,4.77,4.8,2.94,4,4,2,824
0.41,61.2,55.0,4.8,4.84,2.95,4,5,2,824
0.31,61.0,56.0,4.4,4.35,2.67,4,3,4,824
0.34,61.9,57.0,4.48,4.52,2.78,2,4,5,825
0.34,61.0,56.0,4.51,4.53,2.76,2,4,5,825
0.36,59.9,58.6,4.62,4.66,2.77,2,4,4,825
0.36,60.1,59.0,4.62,4.66,2.78,2,4,4,825
0.4,60.9,58.0,4.76,4.79,2.91,4,3,3,825
0.45,61.6,54.0,4.95,4.99,3.06,4,1,4,825
0.45,61.9,54.0,4.95,4.97,3.07,4,1,4,825
0.45,62.1,55.0,4.9,4.92,3.05,4,1,4,825
0.32,61.5,55.0,4.43,4.45,2.73,4,5,4,825
0.32,61.8,56.0,4.4,4.43,2.73,4,5,4,825
0.32,61.0,54.0,4.44,4.46,2.72,4,5,4,825
0.32,61.1,55.0,4.44,4.46,2.72,4,5,4,825
0.32,62.3,54.0,4.37,4.4,2.73,4,5,4,825
0.28,62.0,53.0,4.23,4.29,2.64,4,4,7,825
0.3,63.3,61.0,4.21,4.23,2.67,1,6,6,825
0.37,62.1,54.0,4.67,4.73,2.92,1,6,4,825
0.42,61.3,58.0,4.8,4.83,2.95,3,6,3,825
0.34,62.3,55.0,4.49,4.53,2.81,4,5,5,826
0.3,59.5,60.0,4.36,4.38,2.6,4,5,6,826
0.3,60.0,60.0,4.37,4.39,2.63,4,5,6,826
0.3,62.4,55.0,4.32,4.34,2.7,4,5,6,826
0.3,62.6,54.0,4.28,4.31,2.69,4,5,6,826
0.3,62.3,55.0,4.29,4.32,2.68,4,5,6,826
0.4,60.9,56.0,4.76,4.8,2.91,4,1,4,826
0.3,62.6,54.0,4.3,4.33,2.7,4,3,7,826
0.34,58.0,61.0,4.56,4.58,2.65,1,3,5,826
0.32,60.9,60.0,4.4,4.43,2.69,3,2,2,461
0.32,63.5,57.0,4.34,4.39,2.77,1,2,2,461
0.32,61.8,56.0,4.4,4.43,2.73,2,2,2,461
0.32,63.4,55.0,4.36,4.38,2.77,1,2,2,461
0.28,60.9,57.0,4.22,4.25,2.58,2,1,4,462
0.26,62.2,55.0,4.06,4.11,2.54,4,2,4,462
0.28,62.2,54.0,4.19,4.23,2.62,4,2,4,462
0.23,61.2,62.0,3.95,3.99,2.43,1,4,5,462
0.25,64.6,56.0,3.97,3.99,2.57,1,6,5,462
0.23,62.8,62.0,3.9,3.93,2.46,1,5,6,462
0.31,61.5,59.0,4.34,4.38,2.68,2,3,2,462
0.31,62.1,58.0,4.33,4.36,2.7,3,3,2,462
0.31,63.7,58.0,4.27,4.3,2.73,1,6,1,462
0.31,61.8,60.0,4.33,4.37,2.69,2,6,1,462
0.31,62.9,54.0,4.3,4.35,2.72,2,6,1,462
0.31,62.8,53.0,4.35,4.37,2.74,2,6,1,462
0.31,63.6,54.0,4.31,4.34,2.75,1,6,1,462
0.31,62.8,55.0,4.32,4.38,2.73,2,3,2,462
0.31,62.2,55.0,4.36,4.38,2.72,4,3,2,462
0.31,61.8,60.0,4.32,4.35,2.68,3,3,2,462
0.31,62.5,55.0,4.3,4.34,2.7,2,6,1,462
0.31,62.7,59.0,4.3,4.35,2.71,2,6,1,462
0.31,62.1,59.0,4.31,4.35,2.69,3,6,1,462
0.31,60.1,58.0,4.38,4.4,2.64,3,6,1,462
0.31,63.0,58.0,4.3,4.34,2.72,2,3,2,462
0.31,60.1,60.0,4.38,4.41,2.64,3,6,1,462
0.31,63.2,54.0,4.31,4.33,2.73,1,3,2,462
0.31,62.1,57.0,4.32,4.34,2.69,4,6,1,462
0.31,63.6,57.0,4.29,4.33,2.74,1,3,2,462
0.31,62.2,55.0,4.35,4.36,2.71,4,3,2,462
0.31,59.0,59.0,4.4,4.42,2.6,1,5,6,826
0.51,58.0,60.0,5.29,5.23,3.05,3,5,0,826
0.4,63.4,54.4,4.68,4.73,2.99,1,4,3,826
0.31,61.1,56.0,4.35,4.42,2.68,2,6,6,826
0.38,60.9,61.0,4.66,4.73,2.86,2,0,7,827
0.33,61.3,56.0,4.43,4.47,2.73,4,2,5,827
0.28,61.1,55.0,4.23,4.28,2.6,4,6,5,827
0.4,61.2,62.0,4.7,4.75,2.89,1,6,3,827
0.41,64.4,57.0,4.67,4.71,3.02,1,4,4,827
0.41,62.8,58.0,4.67,4.7,2.94,1,5,4,827
0.35,63.3,57.0,4.53,4.51,2.86,2,6,2,827
0.35,62.3,55.0,4.56,4.52,2.83,4,6,2,827
0.35,60.7,57.0,4.57,4.53,2.76,4,6,2,827
0.35,60.2,57.0,4.61,4.56,2.76,3,6,2,827
0.35,61.6,57.0,4.55,4.54,2.8,4,6,2,827
0.35,61.8,59.0,4.56,4.54,2.81,3,6,2,827
0.35,61.0,60.0,4.58,4.54,2.78,3,6,2,827
0.35,60.1,61.0,4.59,4.56,2.75,3,6,2,827
0.35,60.8,55.0,4.59,4.56,2.78,4,6,2,827
0.35,61.6,55.0,4.56,4.53,2.8,4,6,2,827
0.35,62.1,58.0,4.54,4.51,2.81,3,6,2,827
0.35,62.3,55.0,4.54,4.51,2.82,4,6,2,827
0.35,60.9,58.0,4.55,4.52,2.76,3,6,2,827
0.35,62.3,57.0,4.52,4.5,2.81,4,6,2,827
0.35,61.6,56.0,4.53,4.49,2.78,4,6,2,827
0.35,62.7,56.0,4.51,4.49,2.82,4,6,2,827
0.35,63.0,57.0,4.52,4.46,2.83,4,6,2,827
0.35,61.3,57.0,4.57,4.54,2.79,4,6,2,827
0.38,60.6,56.0,4.73,4.7,2.86,4,4,1,827
0.5,57.5,66.0,5.3,5.17,3.01,0,4,0,827
0.41,61.6,57.0,4.76,4.78,2.94,4,1,5,827
0.41,60.9,61.0,4.74,4.75,2.89,2,3,3,827
0.41,63.5,57.0,4.72,4.76,3.01,1,1,5,827
0.41,59.8,61.0,4.78,4.82,2.87,2,3,3,827
0.32,61.1,56.0,4.42,4.45,2.71,4,4,6,827
0.41,59.8,58.0,4.8,4.84,2.88,3,3,3,827
0.41,59.2,58.0,4.8,4.83,2.85,3,3,3,827
0.41,61.4,54.0,4.77,4.84,2.95,4,3,3,827
0.41,62.1,57.0,4.72,4.78,2.95,4,3,3,827
0.41,60.8,59.0,4.78,4.8,2.91,3,3,3,827
0.41,62.4,60.0,4.7,4.73,2.94,3,1,5,827
0.41,59.9,59.0,4.82,4.86,2.9,2,3,3,827
0.41,59.7,59.0,4.81,4.84,2.88,3,3,3,827
0.41,62.7,56.0,4.73,4.77,2.98,4,2,4,827
0.41,62.4,58.0,4.72,4.76,2.96,3,3,3,827
0.41,62.6,58.0,4.71,4.74,2.96,3,3,3,827
0.41,62.7,56.0,4.71,4.76,2.97,4,3,3,827
0.41,61.8,59.0,4.72,4.76,2.93,3,3,3,827
0.41,61.4,59.0,4.75,4.79,2.93,3,3,3,827
0.41,62.4,55.0,4.73,4.76,2.96,4,3,3,827
0.41,60.9,58.0,4.8,4.83,2.93,3,3,3,827
0.41,62.7,55.0,4.75,4.79,2.99,4,3,3,827
0.41,61.9,59.0,4.73,4.77,2.94,3,3,3,827
0.41,59.8,57.0,4.81,4.85,2.89,4,3,3,827
0.41,61.0,56.0,4.81,4.83,2.94,2,3,3,827
0.41,62.6,59.0,4.73,4.76,2.97,3,3,3,827
0.41,61.5,58.0,4.8,4.82,2.96,3,3,3,827
0.41,63.9,55.0,4.71,4.74,3.02,1,1,5,827
0.41,62.7,56.0,4.74,4.77,2.98,4,3,3,827
0.41,63.5,54.0,4.7,4.75,3.0,1,0,7,827
0.41,62.9,58.0,4.71,4.74,2.97,2,1,5,827
0.41,62.9,59.0,4.7,4.75,2.97,2,3,3,827
0.41,60.9,57.0,4.79,4.84,2.93,4,3,3,827
0.41,62.4,54.0,4.78,4.81,2.99,4,3,3,827
0.41,61.9,56.0,4.75,4.78,2.95,4,2,4,827
0.41,61.6,58.0,4.73,4.78,2.93,3,3,3,827
0.41,61.4,55.0,4.75,4.8,2.93,4,3,3,827
0.41,62.0,56.0,4.74,4.78,2.95,2,2,4,827
0.41,61.3,57.0,4.76,4.8,2.93,2,3,3,827
0.41,62.8,59.0,4.73,4.64,2.94,2,2,4,827
0.41,61.7,56.0,4.77,4.8,2.95,4,1,5,827
0.41,62.6,60.0,4.75,4.77,2.98,3,2,4,827
0.41,61.7,61.0,4.7,4.74,2.91,2,3,3,827
0.41,61.8,58.0,4.75,4.77,2.94,3,3,3,827
0.41,62.5,56.0,4.72,4.75,2.96,4,3,3,827
0.41,62.3,56.0,4.73,4.77,2.96,4,1,5,827
0.41,63.1,56.0,4.72,4.75,2.99,1,1,5,827
0.41,62.7,56.0,4.72,4.76,2.97,4,3,3,827
0.41,59.9,58.0,4.81,4.87,2.9,3,1,5,827
0.41,62.5,54.0,4.75,4.78,2.98,4,3,3,827
0.41,62.1,58.0,4.76,4.78,2.96,3,1,5,827
0.41,61.4,59.0,4.75,4.79,2.93,3,3,3,827
0.41,63.6,54.0,4.72,4.75,3.01,1,0,7,827
0.41,62.2,57.0,4.71,4.74,2.94,4,3,3,827
0.34,62.4,54.0,4.45,4.49,2.79,4,5,4,827
0.32,62.2,55.0,4.37,4.41,2.73,4,5,6,827
0.32,61.6,56.0,4.37,4.43,2.71,4,5,6,827
0.41,61.8,56.0,4.77,4.81,2.96,4,2,4,827
0.36,61.5,55.0,4.59,4.62,2.83,4,4,5,828
0.31,61.8,54.0,4.36,4.38,2.7,4,6,5,828
0.31,61.5,56.0,4.39,4.43,2.71,4,6,5,828
0.32,61.0,56.0,4.42,4.47,2.71,4,4,6,828
0.33,60.6,59.0,4.45,4.5,2.71,4,4,6,828
0.31,62.1,54.0,4.35,4.38,2.71,4,4,6,828
0.31,62.4,55.0,4.33,4.36,2.71,4,4,6,828
0.31,62.0,55.0,4.34,4.37,2.7,4,4,6,828
0.44,62.3,54.0,4.89,4.86,3.04,4,0,3,828
0.39,62.1,53.0,4.73,4.77,2.95,4,4,3,828
0.32,61.0,56.0,4.41,4.44,2.7,4,6,3,828
0.4,62.0,54.0,4.72,4.75,2.94,4,1,4,828
0.36,62.0,55.0,4.58,4.6,2.85,4,5,4,828
0.47,65.2,59.0,4.75,4.82,3.12,0,5,2,828
0.28,62.4,55.0,4.2,4.17,2.61,4,4,7,828
0.28,60.1,59.0,4.26,4.22,2.55,3,5,5,828
0.28,62.0,56.0,4.23,4.19,2.61,4,5,6,828
0.28,62.4,56.0,4.2,4.16,2.61,4,5,5,828
0.28,62.1,56.0,4.21,4.19,2.61,4,5,5,828
0.28,60.3,57.0,4.25,4.21,2.55,4,5,5,828
0.28,62.9,52.0,4.21,4.18,2.64,3,5,6,828
0.28,61.1,60.0,4.21,4.17,2.56,3,5,6,828
0.28,61.3,60.0,4.21,4.18,2.57,3,5,6,828
0.32,60.8,57.0,4.42,4.39,2.68,4,3,4,828
0.32,63.6,57.0,4.37,4.34,2.77,1,4,3,828
0.32,61.0,58.0,4.44,4.41,2.7,3,2,5,828
0.32,61.6,55.0,4.44,4.42,2.73,3,2,5,828
0.32,60.2,60.0,4.48,4.45,2.69,3,2,5,828
0.32,62.3,58.0,4.37,4.33,2.71,3,2,5,828
0.32,63.4,56.0,4.37,4.34,2.76,2,2,5,828
0.32,62.1,58.0,4.39,4.34,2.71,3,2,5,828
0.32,62.9,57.0,4.39,4.36,2.75,4,2,5,828
0.32,61.9,55.0,4.39,4.37,2.71,4,2,5,828
0.32,61.7,56.0,4.42,4.37,2.71,4,2,5,828
0.32,61.8,55.0,4.42,4.38,2.72,4,2,5,828
0.32,61.8,55.0,4.42,4.38,2.72,4,2,5,828
0.32,62.0,55.0,4.42,4.39,2.73,4,2,5,828
0.32,61.2,56.0,4.43,4.4,2.7,4,2,5,828
0.32,59.2,59.0,4.47,4.45,2.64,3,3,4,828
0.32,61.3,55.0,4.46,4.42,2.72,4,3,4,828
0.32,60.5,56.0,4.44,4.42,2.68,4,3,4,828
0.32,61.2,56.0,4.44,4.42,2.71,4,3,4,828
0.32,61.8,55.0,4.45,4.42,2.74,4,3,4,828
0.32,62.1,56.0,4.43,4.4,2.74,3,3,4,828
0.32,60.6,60.0,4.44,4.4,2.68,3,3,4,828
0.32,62.1,55.0,4.44,4.41,2.75,3,3,4,828
0.32,61.2,56.0,4.45,4.41,2.71,4,3,4,828
0.32,62.1,55.0,4.42,4.4,2.74,4,3,4,828
0.32,61.2,57.0,4.43,4.4,2.7,4,3,4,828
0.32,61.3,62.0,4.42,4.39,2.7,3,3,4,828
0.32,61.0,59.0,4.43,4.39,2.69,3,3,4,828
0.32,61.7,55.0,4.43,4.39,2.72,4,3,4,828
0.32,61.9,55.0,4.43,4.39,2.73,4,3,4,828
0.32,61.6,57.0,4.42,4.38,2.71,4,3,4,828
0.32,62.8,54.0,4.41,4.38,2.76,4,3,4,828
0.32,61.6,56.0,4.42,4.38,2.71,4,3,4,828
0.32,62.1,55.0,4.41,4.38,2.73,4,3,4,828
0.32,61.7,58.0,4.41,4.38,2.71,3,3,4,828
0.32,62.9,57.0,4.4,4.37,2.76,4,3,4,828
0.32,61.7,55.0,4.41,4.37,2.71,4,3,4,828
0.32,62.0,56.0,4.41,4.37,2.72,4,3,4,828
0.32,63.0,55.0,4.38,4.35,2.75,4,3,4,828
0.32,62.0,56.0,4.39,4.35,2.71,4,3,4,828
0.32,62.4,58.0,4.4,4.35,2.73,3,3,4,828
0.32,61.4,58.0,4.4,4.36,2.69,3,3,4,828
0.32,62.1,58.0,4.39,4.37,2.72,3,3,4,828
0.32,62.3,54.0,4.39,4.37,2.73,4,3,4,828
0.32,62.3,56.0,4.39,4.37,2.73,4,3,4,828
0.32,63.2,55.0,4.39,4.37,2.77,2,3,4,828
0.32,61.3,57.0,4.4,4.37,2.69,4,3,4,828
0.32,62.3,55.0,4.4,4.37,2.73,4,3,4,828
0.32,62.8,58.0,4.39,4.34,2.74,3,3,4,828
0.32,61.8,60.0,4.36,4.35,2.69,3,3,4,828
0.32,62.8,59.0,4.37,4.33,2.73,3,3,4,828
0.32,59.4,58.0,4.48,4.44,2.65,3,4,3,828
0.32,61.1,57.0,4.47,4.44,2.72,4,4,3,828
0.32,59.5,61.0,4.46,4.42,2.64,3,4,3,828
0.32,60.7,58.0,4.45,4.41,2.69,3,4,3,828
0.32,61.9,56.0,4.44,4.41,2.74,4,4,3,828
0.32,60.8,58.0,4.44,4.41,2.69,3,4,3,828
0.32,61.2,56.0,4.44,4.41,2.71,4,4,3,828
0.32,59.7,59.0,4.44,4.41,2.64,3,4,3,828
0.32,60.3,55.0,4.45,4.4,2.67,4,4,3,828
0.32,61.3,56.0,4.43,4.41,2.71,4,4,3,828
0.32,62.4,55.0,4.43,4.41,2.76,4,4,3,828
0.32,61.1,57.0,4.44,4.4,2.7,4,4,3,828
0.32,61.2,59.0,4.42,4.4,2.7,3,4,3,828
0.32,61.5,56.0,4.42,4.4,2.71,4,4,3,828
0.32,61.5,55.0,4.42,4.4,2.71,4,4,3,828
0.32,60.2,59.0,4.43,4.4,2.66,3,4,3,828
0.32,61.6,57.0,4.43,4.4,2.72,4,4,3,828
0.32,61.6,55.0,4.43,4.4,2.72,4,4,3,828
0.32,60.6,59.0,4.44,4.4,2.68,3,4,3,828
0.32,61.7,55.0,4.41,4.4,2.72,4,4,3,828
0.32,61.5,58.0,4.42,4.39,2.71,3,4,3,828
0.32,61.1,58.0,4.42,4.39,2.69,3,4,3,828
0.32,61.4,60.0,4.42,4.38,2.7,3,4,3,828
0.32,62.6,55.0,4.41,4.38,2.75,4,4,3,828
0.32,61.7,58.0,4.41,4.38,2.71,3,4,3,828
0.32,62.4,54.0,4.4,4.38,2.74,4,4,3,828
0.32,61.0,61.0,4.41,4.38,2.68,3,4,3,828
0.32,62.3,56.0,4.4,4.37,2.73,4,4,3,828
0.32,62.5,56.0,4.38,4.36,2.73,4,4,3,828
0.32,61.9,56.0,4.39,4.37,2.71,4,4,3,828
0.32,61.3,57.0,4.4,4.37,2.69,4,4,3,828
0.32,61.3,60.0,4.4,4.37,2.69,3,4,3,828
0.32,62.1,59.0,4.41,4.35,2.72,3,4,3,828
0.32,62.2,55.0,4.37,4.35,2.71,4,4,3,828
0.32,62.4,56.0,4.37,4.35,2.72,4,4,3,828
0.32,62.1,57.0,4.38,4.35,2.71,4,4,3,828
0.32,62.8,57.0,4.36,4.33,2.73,4,4,3,828
0.32,62.4,57.0,4.38,4.34,2.72,4,4,3,828
0.32,62.8,53.0,4.38,4.34,2.74,4,4,3,828
0.32,63.4,57.0,4.36,4.32,2.75,2,4,3,828
0.32,63.2,58.0,4.35,4.32,2.74,2,4,3,828
0.3,60.5,56.0,4.37,4.33,2.63,4,4,3,828
0.32,61.2,56.0,4.43,4.39,2.7,4,3,4,828
0.32,62.5,60.0,4.35,4.29,2.7,3,3,4,828
0.32,62.5,56.0,4.4,4.37,2.74,4,4,3,828
0.44,60.6,58.0,4.9,4.96,2.99,3,3,3,828
0.4,62.7,60.0,4.64,4.7,2.93,2,0,7,828
0.4,62.2,61.0,4.68,4.71,2.92,2,0,7,828
0.4,62.4,56.0,4.71,4.74,2.95,4,0,7,828
0.33,62.1,56.0,4.43,4.46,2.76,4,4,6,828
0.4,62.6,56.0,4.71,4.75,2.96,4,0,7,828
0.32,58.8,59.0,4.52,4.49,2.65,3,6,3,829
0.44,62.8,59.0,4.88,4.91,3.07,2,4,2,829
0.42,63.5,54.0,4.76,4.72,3.01,2,1,2,829
0.33,62.0,60.0,4.46,4.41,2.75,3,5,3,829
0.32,60.4,57.0,4.46,4.47,2.7,4,4,5,829
0.33,62.0,59.0,4.42,4.45,2.75,4,4,6,829
0.41,61.6,57.0,4.77,4.81,2.95,4,2,4,829
0.42,60.7,57.0,4.87,4.84,2.95,4,3,1,829
0.34,62.0,56.0,4.48,4.46,2.77,4,5,3,829
0.34,62.2,57.0,4.46,4.42,2.76,4,5,3,829
0.47,67.9,56.0,4.84,4.65,3.24,0,5,2,829
0.35,62.3,56.0,4.5,4.52,2.81,4,5,4,829
0.35,62.5,55.0,4.5,4.55,2.83,4,6,3,829
0.35,61.8,56.0,4.51,4.55,2.8,4,6,3,829
0.35,62.3,55.0,4.52,4.54,2.82,4,6,3,829
0.35,61.9,58.0,4.51,4.6,2.82,3,6,3,829
0.35,62.3,60.0,4.5,4.52,2.81,2,5,4,829
0.35,60.6,56.0,4.54,4.57,2.76,4,6,3,829
0.35,61.9,55.0,4.5,4.54,2.8,4,6,3,829
0.35,60.4,58.0,4.53,4.58,2.75,3,6,3,829
0.35,60.7,56.0,4.56,4.6,2.78,4,6,3,829
0.35,61.8,55.0,4.53,4.56,2.81,4,6,3,829
0.35,62.0,58.0,4.54,4.56,2.82,3,6,3,829
0.35,61.6,56.0,4.53,4.56,2.8,4,6,3,829
0.35,62.4,57.0,4.51,4.56,2.83,4,6,3,829
0.35,61.6,57.0,4.5,4.53,2.78,4,5,4,829
0.35,60.8,58.0,4.55,4.58,2.78,3,5,4,829
0.35,61.3,56.0,4.54,4.56,2.79,4,6,3,829
0.35,60.9,57.0,4.51,4.55,2.76,4,6,3,829
0.35,61.2,56.0,4.53,4.55,2.78,4,5,4,829
0.35,61.9,56.0,4.51,4.53,2.8,4,5,4,829
0.35,62.0,55.0,4.47,4.53,2.79,4,6,3,829
0.45,63.9,57.0,4.81,4.86,3.09,1,5,2,829
0.35,62.4,55.0,4.48,4.52,2.81,4,6,3,829
0.35,59.7,58.0,4.57,4.61,2.74,3,6,3,829
0.35,61.5,56.0,4.53,4.55,2.79,4,6,3,829
0.31,61.8,59.0,4.33,4.36,2.69,2,4,6,830
0.35,62.5,56.0,4.51,4.55,2.83,4,4,5,830
0.42,61.8,55.0,4.82,4.85,2.99,4,2,4,830
0.3,62.3,52.8,4.29,4.33,2.69,4,3,7,830
0.3,62.0,54.4,4.3,4.32,2.67,4,3,7,830
0.46,65.6,58.0,4.8,4.84,3.16,0,2,3,830
0.41,60.2,57.0,4.85,4.81,2.91,4,0,4,830
